entryType,eventId,note,accountCode,relatedEntryId,amount_cents,payoutSplitId,credit_cents,codeFlux,stripeEventId,recipientUserId,codeComptable,createdAt,stripeRef,debit_cents,currency,payerUserId,debitCredit,id,created_date,updated_date,created_by_id,created_by,is_sample
"commission_earned","69f6261577278f600ed8ca2e","[BACKFILL] Commission MR HT — 14.12$ (11.40%)","commission_revenue","","1412","","1412","ANA-COMMISSION","","","7110","2026-05-05T12:24:45.028Z","pi_3TSlvLChRZW5v2uy1H8GFp9i","0","CAD","69f2706d181676bbd6e82a5e","credit","69f9e18d4b00ec5f014a98e1","2026-05-05T12:24:45.345000","2026-05-05T18:00:31.084000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69f6261577278f600ed8ca2e","[BACKFILL] Cachet talent — 109.77$ (taux 88.6%)","talent_payable","","10977","","10977","ANA-TALENT","","","4310","2026-05-05T12:24:45.028Z","pi_3TSlvLChRZW5v2uy1H8GFp9i","0","CAD","69f2706d181676bbd6e82a5e","credit","69f9e18ddf1432c42a698551","2026-05-05T12:24:45.184000","2026-05-05T18:00:31.271000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69f61a9031cab8fcbbdbbf37","[BACKFILL] Commission MR HT — 4.97$ (11.40%)","commission_revenue","","497","","497","ANA-COMMISSION","","","7110","2026-05-05T12:24:44.138Z","pi_3TSnYxChRZW5v2uy0rMAUvug","0","CAD","","credit","69f9e18c4a62cf45c6ffd780","2026-05-05T12:24:44.409000","2026-05-05T18:00:31.459000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69f61a9031cab8fcbbdbbf37","[BACKFILL] Cachet talent — 38.59$ (taux 88.6%)","talent_payable","","3859","","3859","ANA-TALENT","","","4310","2026-05-05T12:24:44.138Z","pi_3TSnYxChRZW5v2uy0rMAUvug","0","CAD","","credit","69f9e18c3036fad98772e93e","2026-05-05T12:24:44.262000","2026-05-05T18:00:31.668000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f69253ae23482e8f256790","[BACKFILL] Frais Stripe prélevés — 1.21$","stripe_balance","69f9e18b45f5daf02edc4759","121","","121","DEC-FRAIS","","","5100","2026-05-05T12:24:42.470Z","pi_3TSnjtChRZW5v2uy1C6dCSl1","0","CAD","69f218c618cc26dee7ae01ce","credit","69f9e18be39459bf1ed6a5a6","2026-05-05T12:24:43.203000","2026-05-05T18:00:33.513000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f69253ae23482e8f256790","[BACKFILL] Frais Stripe — 1.21$","stripe_fees_expense","69f9e18be39459bf1ed6a5a6","121","","0","DEC-FRAIS","","","6110","2026-05-05T12:24:42.470Z","pi_3TSnjtChRZW5v2uy1C6dCSl1","121","CAD","69f218c618cc26dee7ae01ce","debit","69f9e18b45f5daf02edc4759","2026-05-05T12:24:43.020000","2026-05-05T18:00:33.813000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69f69253ae23482e8f256790","[BACKFILL] Commission MR HT — 2.81$ (11.40%)","commission_revenue","","281","","281","ANA-COMMISSION","","","7110","2026-05-05T12:24:42.470Z","pi_3TSnjtChRZW5v2uy1C6dCSl1","0","CAD","69f218c618cc26dee7ae01ce","credit","69f9e18a31997c23c126abe2","2026-05-05T12:24:42.860000","2026-05-05T18:00:34.024000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69f69253ae23482e8f256790","[BACKFILL] Cachet talent — 21.80$ (taux 88.6%)","talent_payable","","2180","","2180","ANA-TALENT","","","4310","2026-05-05T12:24:42.470Z","pi_3TSnjtChRZW5v2uy1C6dCSl1","0","CAD","69f218c618cc26dee7ae01ce","credit","69f9e18a808a773857d2bd54","2026-05-05T12:24:42.624000","2026-05-05T18:00:34.254000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f69253ae23482e8f256790","[BACKFILL] Frais Stripe prélevés — 3.91$","stripe_balance","69f9e1895facda407f94a298","391","","391","DEC-FRAIS","","","5100","2026-05-05T12:24:40.842Z","pi_3TSnkrChRZW5v2uy0ZGWQXXL","0","CAD","69f218c618cc26dee7ae01ce","credit","69f9e18927902a0eb098e48b","2026-05-05T12:24:41.477000","2026-05-05T18:00:34.481000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f69253ae23482e8f256790","[BACKFILL] Frais Stripe — 3.91$","stripe_fees_expense","69f9e18927902a0eb098e48b","391","","0","DEC-FRAIS","","","6110","2026-05-05T12:24:40.842Z","pi_3TSnkrChRZW5v2uy0ZGWQXXL","391","CAD","69f218c618cc26dee7ae01ce","debit","69f9e1895facda407f94a298","2026-05-05T12:24:41.277000","2026-05-05T18:00:34.849000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69f69253ae23482e8f256790","[BACKFILL] Commission MR HT — 11.12$ (11.40%)","commission_revenue","","1112","","1112","ANA-COMMISSION","","","7110","2026-05-05T12:24:40.842Z","pi_3TSnkrChRZW5v2uy0ZGWQXXL","0","CAD","69f218c618cc26dee7ae01ce","credit","69f9e189b901f2ef7565778a","2026-05-05T12:24:41.116000","2026-05-05T18:14:21.958000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69f69253ae23482e8f256790","[BACKFILL] Cachet talent — 86.41$ (taux 88.6%)","talent_payable","","8641","","8641","ANA-TALENT","","","4310","2026-05-05T12:24:40.842Z","pi_3TSnkrChRZW5v2uy0ZGWQXXL","0","CAD","69f218c618cc26dee7ae01ce","credit","69f9e1883b77accbe8395b74","2026-05-05T12:24:40.965000","2026-05-05T18:14:22.189000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69f74283836e62b5bf65c905","[BACKFILL] Commission MR HT — 4.73$ (11.40%)","commission_revenue","","473","","473","ANA-COMMISSION","","","7120","2026-05-05T12:24:39.790Z","pi_3TSzOqChRZW5v2uy13iLHn8M","0","CAD","69f62dd4479edabdf08b12ee","credit","69f9e18860be078a296eb6d1","2026-05-05T12:24:40.176000","2026-05-05T18:14:22.418000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69f74283836e62b5bf65c905","[BACKFILL] Cachet talent — 36.77$ (taux 88.6%)","talent_payable","","3677","","3677","ANA-TALENT","","","4320","2026-05-05T12:24:39.790Z","pi_3TSzOqChRZW5v2uy13iLHn8M","0","CAD","69f62dd4479edabdf08b12ee","credit","69f9e187dc1b3e466b0afb8b","2026-05-05T12:24:39.954000","2026-05-05T18:14:22.644000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f74283836e62b5bf65c905","[BACKFILL] Frais Stripe prélevés — 6.41$","stripe_balance","69f9e186f02af0d23e2e0c7a","641","","641","DEC-FRAIS","","","5100","2026-05-05T12:24:38.265Z","pi_3TSzPsChRZW5v2uy1LiX2JDp","0","CAD","69f62dd4479edabdf08b12ee","credit","69f9e186640e53941f8b46e4","2026-05-05T12:24:38.875000","2026-05-05T18:14:22.922000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f74283836e62b5bf65c905","[BACKFILL] Frais Stripe — 6.41$","stripe_fees_expense","69f9e186640e53941f8b46e4","641","","0","DEC-FRAIS","","","6110","2026-05-05T12:24:38.265Z","pi_3TSzPsChRZW5v2uy1LiX2JDp","641","CAD","69f62dd4479edabdf08b12ee","debit","69f9e186f02af0d23e2e0c7a","2026-05-05T12:24:38.711000","2026-05-05T18:14:23.134000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69f74283836e62b5bf65c905","[BACKFILL] Commission MR HT — 18.82$ (11.40%)","commission_revenue","","1882","","1882","ANA-COMMISSION","","","7120","2026-05-05T12:24:38.265Z","pi_3TSzPsChRZW5v2uy1LiX2JDp","0","CAD","69f62dd4479edabdf08b12ee","credit","69f9e186c79852ba24374d9c","2026-05-05T12:24:38.560000","2026-05-05T18:14:23.345000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69f74283836e62b5bf65c905","[BACKFILL] Cachet talent — 146.27$ (taux 88.6%)","talent_payable","","14627","","14627","ANA-TALENT","","","4320","2026-05-05T12:24:38.265Z","pi_3TSzPsChRZW5v2uy1LiX2JDp","0","CAD","69f62dd4479edabdf08b12ee","credit","69f9e186dc1b3e466b0afb89","2026-05-05T12:24:38.399000","2026-05-05T18:14:23.525000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69f74d9a94e6705490a1dfca","[BACKFILL] Commission MR HT — 2.38$ (11.40%)","commission_revenue","","238","","238","ANA-COMMISSION","","","7110","2026-05-05T12:24:37.345Z","pi_3TT06GChRZW5v2uy03oV8pVz","0","CAD","","credit","69f9e1856b1c311d2e625f92","2026-05-05T12:24:37.677000","2026-05-05T18:14:23.703000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69f74d9a94e6705490a1dfca","[BACKFILL] Cachet talent — 18.53$ (taux 88.6%)","talent_payable","","1853","","1853","ANA-TALENT","","","4310","2026-05-05T12:24:37.345Z","pi_3TT06GChRZW5v2uy03oV8pVz","0","CAD","","credit","69f9e185abbbcce11b144627","2026-05-05T12:24:37.495000","2026-05-05T18:14:23.892000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69f74e5f1c0bf0580ac178ea","[BACKFILL] Commission MR HT — 4.73$ (11.40%)","commission_revenue","","473","","473","ANA-COMMISSION","","","7110","2026-05-05T12:24:36.425Z","pi_3TT09fChRZW5v2uy1Vmc8YKp","0","CAD","","credit","69f9e18446b46d448b919935","2026-05-05T12:24:36.738000","2026-05-05T18:00:41.386000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69f74e5f1c0bf0580ac178ea","[BACKFILL] Cachet talent — 36.77$ (taux 88.6%)","talent_payable","","3677","","3677","ANA-TALENT","","","4310","2026-05-05T12:24:36.425Z","pi_3TT09fChRZW5v2uy1Vmc8YKp","0","CAD","","credit","69f9e18459db422b4718d180","2026-05-05T12:24:36.574000","2026-05-05T18:00:41.610000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f75180ac78024b59cd0de7","[BACKFILL] Frais Stripe prélevés — 2.14$","stripe_balance","69f9e183d0fe8c93f87426cc","214","","214","DEC-FRAIS","","","5100","2026-05-05T12:24:34.858Z","pi_3TT0QhChRZW5v2uy1JDttTEQ","0","CAD","69f218c618cc26dee7ae01ce","credit","69f9e183c6a09f967acdabe6","2026-05-05T12:24:35.474000","2026-05-05T18:00:41.960000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f75180ac78024b59cd0de7","[BACKFILL] Frais Stripe — 2.14$","stripe_fees_expense","69f9e183c6a09f967acdabe6","214","","0","DEC-FRAIS","","","6110","2026-05-05T12:24:34.858Z","pi_3TT0QhChRZW5v2uy1JDttTEQ","214","CAD","69f218c618cc26dee7ae01ce","debit","69f9e183d0fe8c93f87426cc","2026-05-05T12:24:35.320000","2026-05-05T18:00:42.264000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69f75180ac78024b59cd0de7","[BACKFILL] Commission MR HT — 5.67$ (11.40%)","commission_revenue","","567","","567","ANA-COMMISSION","","","7110","2026-05-05T12:24:34.858Z","pi_3TT0QhChRZW5v2uy1JDttTEQ","0","CAD","69f218c618cc26dee7ae01ce","credit","69f9e18333b137f4bb1e9999","2026-05-05T12:24:35.155000","2026-05-05T18:00:42.485000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69f75180ac78024b59cd0de7","[BACKFILL] Cachet talent — 44.07$ (taux 88.6%)","talent_payable","","4407","","4407","ANA-TALENT","","","4310","2026-05-05T12:24:34.858Z","pi_3TT0QhChRZW5v2uy1JDttTEQ","0","CAD","69f218c618cc26dee7ae01ce","credit","69f9e182d99370b4fd865ceb","2026-05-05T12:24:34.997000","2026-05-05T18:00:42.680000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f75180ac78024b59cd0de7","[BACKFILL] Frais Stripe prélevés — 7.63$","stripe_balance","69f9e181a82fdc3ce9df38df","763","","763","DEC-FRAIS","","","5100","2026-05-05T12:24:33.314Z","pi_3TT0RrChRZW5v2uy0K3BAnCA","0","CAD","69f218c618cc26dee7ae01ce","credit","69f9e181eca462f5e3beec44","2026-05-05T12:24:33.906000","2026-05-05T18:14:26.093000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f75180ac78024b59cd0de7","[BACKFILL] Frais Stripe — 7.63$","stripe_fees_expense","69f9e181eca462f5e3beec44","763","","0","DEC-FRAIS","","","6110","2026-05-05T12:24:33.314Z","pi_3TT0RrChRZW5v2uy0K3BAnCA","763","CAD","69f218c618cc26dee7ae01ce","debit","69f9e181a82fdc3ce9df38df","2026-05-05T12:24:33.741000","2026-05-05T18:00:43.067000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69f75180ac78024b59cd0de7","[BACKFILL] Commission MR HT — 22.58$ (11.40%)","commission_revenue","","2258","","2258","ANA-COMMISSION","","","7110","2026-05-05T12:24:33.314Z","pi_3TT0RrChRZW5v2uy0K3BAnCA","0","CAD","69f218c618cc26dee7ae01ce","credit","69f9e181b31425fcd88a4770","2026-05-05T12:24:33.584000","2026-05-05T18:14:26.310000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69f75180ac78024b59cd0de7","[BACKFILL] Cachet talent — 175.46$ (taux 88.6%)","talent_payable","","17546","","17546","ANA-TALENT","","","4310","2026-05-05T12:24:33.314Z","pi_3TT0RrChRZW5v2uy0K3BAnCA","0","CAD","69f218c618cc26dee7ae01ce","credit","69f9e181181703428220f7de","2026-05-05T12:24:33.434000","2026-05-05T18:00:43.454000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f77a1c312b74a9460d126c","[BACKFILL] Frais Stripe prélevés — 1.68$","stripe_balance","69f9e180e556e58b0b008b30","168","","168","DEC-FRAIS","","","5100","2026-05-05T12:24:31.519Z","pi_3TT37AChRZW5v2uy1MnYjTE8","0","CAD","69f62dd4479edabdf08b12ee","credit","69f9e180cc44ac113d476440","2026-05-05T12:24:32.214000","2026-05-05T18:00:45.898000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f77a1c312b74a9460d126c","[BACKFILL] Frais Stripe — 1.68$","stripe_fees_expense","69f9e180cc44ac113d476440","168","","0","DEC-FRAIS","","","6110","2026-05-05T12:24:31.519Z","pi_3TT37AChRZW5v2uy1MnYjTE8","168","CAD","69f62dd4479edabdf08b12ee","debit","69f9e180e556e58b0b008b30","2026-05-05T12:24:32.038000","2026-05-05T18:00:46.257000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69f77a1c312b74a9460d126c","[BACKFILL] Commission MR HT — 4.26$ (11.40%)","commission_revenue","","426","","426","ANA-COMMISSION","","","7110","2026-05-05T12:24:31.519Z","pi_3TT37AChRZW5v2uy1MnYjTE8","0","CAD","69f62dd4479edabdf08b12ee","credit","69f9e17f11f8c52ccfb44e69","2026-05-05T12:24:31.873000","2026-05-05T18:14:26.507000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69f77a1c312b74a9460d126c","[BACKFILL] Cachet talent — 33.12$ (taux 88.6%)","talent_payable","","3312","","3312","ANA-TALENT","","","4310","2026-05-05T12:24:31.519Z","pi_3TT37AChRZW5v2uy1MnYjTE8","0","CAD","69f62dd4479edabdf08b12ee","credit","69f9e17f620eb3a8a3c81cd1","2026-05-05T12:24:31.688000","2026-05-05T18:14:26.708000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f77a1c312b74a9460d126c","[BACKFILL] Frais Stripe prélevés — 5.80$","stripe_balance","69f9e17e8343dd53b94bcfb5","580","","580","DEC-FRAIS","","","5100","2026-05-05T12:24:29.663Z","pi_3TT38EChRZW5v2uy0DKkmGaN","0","CAD","69f62dd4479edabdf08b12ee","credit","69f9e17e2c1c3aea23b50d7e","2026-05-05T12:24:30.476000","2026-05-05T18:00:47.547000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f77a1c312b74a9460d126c","[BACKFILL] Frais Stripe — 5.80$","stripe_fees_expense","69f9e17e2c1c3aea23b50d7e","580","","0","DEC-FRAIS","","","6110","2026-05-05T12:24:29.663Z","pi_3TT38EChRZW5v2uy0DKkmGaN","580","CAD","69f62dd4479edabdf08b12ee","debit","69f9e17e8343dd53b94bcfb5","2026-05-05T12:24:30.277000","2026-05-05T18:00:47.776000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69f77a1c312b74a9460d126c","[BACKFILL] Commission MR HT — 16.94$ (11.40%)","commission_revenue","","1694","","1694","ANA-COMMISSION","","","7110","2026-05-05T12:24:29.663Z","pi_3TT38EChRZW5v2uy0DKkmGaN","0","CAD","69f62dd4479edabdf08b12ee","credit","69f9e17e534fdd78995e9a49","2026-05-05T12:24:30.097000","2026-05-05T18:00:48.050000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69f77a1c312b74a9460d126c","[BACKFILL] Cachet talent — 131.66$ (taux 88.6%)","talent_payable","","13166","","13166","ANA-TALENT","","","4310","2026-05-05T12:24:29.663Z","pi_3TT38EChRZW5v2uy0DKkmGaN","0","CAD","69f62dd4479edabdf08b12ee","credit","69f9e17d6ff5c70f16be447d","2026-05-05T12:24:29.904000","2026-05-05T18:14:26.907000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f9059341ae2adfeef80403","[BACKFILL] Frais Stripe prélevés — 1.07$","stripe_balance","69f9e17cd99370b4fd865ce7","107","","107","DEC-FRAIS","","","5100","2026-05-05T12:24:28.014Z","pi_3TTTQBChRZW5v2uy0RpDCAE7","0","CAD","69f2739b8a9489588db01d2c","credit","69f9e17ccce682980d9c377c","2026-05-05T12:24:28.682000","2026-05-05T18:00:48.662000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f9059341ae2adfeef80403","[BACKFILL] Frais Stripe — 1.07$","stripe_fees_expense","69f9e17ccce682980d9c377c","107","","0","DEC-FRAIS","","","6110","2026-05-05T12:24:28.014Z","pi_3TTTQBChRZW5v2uy0RpDCAE7","107","CAD","69f2739b8a9489588db01d2c","debit","69f9e17cd99370b4fd865ce7","2026-05-05T12:24:28.517000","2026-05-05T18:00:48.969000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69f9059341ae2adfeef80403","[BACKFILL] Commission MR HT — 2.38$ (11.40%)","commission_revenue","","238","","238","ANA-COMMISSION","","","7110","2026-05-05T12:24:28.014Z","pi_3TTTQBChRZW5v2uy0RpDCAE7","0","CAD","69f2739b8a9489588db01d2c","credit","69f9e17c78fb0ffe31dc48e5","2026-05-05T12:24:28.324000","2026-05-05T18:00:51.171000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69f9059341ae2adfeef80403","[BACKFILL] Cachet talent — 18.53$ (taux 88.6%)","talent_payable","","1853","","1853","ANA-TALENT","","","4310","2026-05-05T12:24:28.014Z","pi_3TTTQBChRZW5v2uy0RpDCAE7","0","CAD","69f2739b8a9489588db01d2c","credit","69f9e17cc58f9fc87b9817b9","2026-05-05T12:24:28.161000","2026-05-05T18:00:51.579000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f9059341ae2adfeef80403","[BACKFILL] Frais Stripe prélevés — 3.36$","stripe_balance","69f9e17a5a2129c25b4054a8","336","","336","DEC-FRAIS","","","5100","2026-05-05T12:24:26.325Z","pi_3TTTQuChRZW5v2uy0ypCohKm","0","CAD","69f2739b8a9489588db01d2c","credit","69f9e17a84487e511c055ab0","2026-05-05T12:24:26.980000","2026-05-05T18:00:51.904000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f9059341ae2adfeef80403","[BACKFILL] Frais Stripe — 3.36$","stripe_fees_expense","69f9e17a84487e511c055ab0","336","","0","DEC-FRAIS","","","6110","2026-05-05T12:24:26.325Z","pi_3TTTQuChRZW5v2uy0ypCohKm","336","CAD","69f2739b8a9489588db01d2c","debit","69f9e17a5a2129c25b4054a8","2026-05-05T12:24:26.822000","2026-05-05T18:00:52.128000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69f9059341ae2adfeef80403","[BACKFILL] Commission MR HT — 9.43$ (11.40%)","commission_revenue","","943","","943","ANA-COMMISSION","","","7110","2026-05-05T12:24:26.325Z","pi_3TTTQuChRZW5v2uy0ypCohKm","0","CAD","69f2739b8a9489588db01d2c","credit","69f9e17adb75fdd533e6d166","2026-05-05T12:24:26.636000","2026-05-05T18:00:52.418000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69f9059341ae2adfeef80403","[BACKFILL] Cachet talent — 73.26$ (taux 88.6%)","talent_payable","","7326","","7326","ANA-TALENT","","","4310","2026-05-05T12:24:26.325Z","pi_3TTTQuChRZW5v2uy0ypCohKm","0","CAD","69f2739b8a9489588db01d2c","credit","69f9e17a43ecbf62287e6a7e","2026-05-05T12:24:26.449000","2026-05-05T18:00:53.006000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"escrow_released","69f9059341ae2adfeef80403","Escrow libéré — event 69f9059341ae2adfeef80403 — 20.91$ CAD [Cr stripe_balance]","stripe_balance","69f9068300e6f11e5f48cc61","2091","","2091","INT-ESCROW","","","5100","2026-05-04T20:50:10.993Z","pi_3TTTQBChRZW5v2uy0RpDCAE7","0","CAD","","credit","69f906836c775416afa6a761","2026-05-04T20:50:11.439000","2026-05-05T18:00:53.250000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"escrow_released","69f9059341ae2adfeef80403","Escrow libéré — event 69f9059341ae2adfeef80403 — 20.91$ CAD [Dr escrow_liability]","escrow_liability","69f906836c775416afa6a761","2091","","0","INT-ESCROW","","","4310","2026-05-04T20:50:10.993Z","pi_3TTTQBChRZW5v2uy0RpDCAE7","2091","CAD","","debit","69f9068300e6f11e5f48cc61","2026-05-04T20:50:11.202000","2026-05-05T18:00:53.488000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"deposit_captured","69f9059341ae2adfeef80403","Dépôt capturé — event 69f9059341ae2adfeef80403 — 20.91$ CAD [Cr stripe_clearing]","stripe_clearing","69f9068287aaf27d938e0af0","2091","","2091","INT-CAPTURE","","","5200","2026-05-04T20:50:09.984Z","pi_3TTTQBChRZW5v2uy0RpDCAE7","0","CAD","","credit","69f906827e2e373fbfd20ecc","2026-05-04T20:50:10.458000","2026-05-05T18:14:27.082000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"deposit_captured","69f9059341ae2adfeef80403","Dépôt capturé — event 69f9059341ae2adfeef80403 — 20.91$ CAD [Dr stripe_balance]","stripe_balance","69f906827e2e373fbfd20ecc","2091","","0","INT-CAPTURE","","","5100","2026-05-04T20:50:09.984Z","pi_3TTTQBChRZW5v2uy0RpDCAE7","2091","CAD","","debit","69f9068287aaf27d938e0af0","2026-05-04T20:50:10.193000","2026-05-05T18:00:53.926000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
